loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
1674,2521,27008.30938,926.4961879,143462,1598102.388,143462,518.3073845,3085.093867,895557027.8,0.800524308,12774.87327,6668,776,974,6505,17,2274,7037,146259,76,TRUE
1535,3682,38980.95649,483.4975356,155871,1712828.342,155871,631.4350954,2712.032158,1219837136,0.9342702,16693.64715,5181,113,846,4851,17,1815,6338,164079,594,TRUE
720,1340,12728.575,601.0118754,43625,455809.6051,43625,254.5625673,1790.197696,107711484.7,0.732369851,1791.160719,2332,152,402,2208,17,1419,2635,39486,52,FALSE
9349,28923,381524.8086,83.00320468,1561081,20186216.98,1561081,1640.790638,12301.11216,37591277530,0.369312849,511199.239,34797,155,2478,29574,17,7848,53281,1390866,2931,TRUE
221,344,2686.826383,153.5512227,5361,47726.37124,5361,82.66600098,576.7822645,4220841.14,0.387399428,60.87650031,644,49,113,508,17,531,785,4499,2,FALSE
32,49,250,37.28757308,2317,18405.08586,2317,66.85575623,275.5292773,1163786.81,0.197530997,19.01922102,224,35,44,176,17,221,507,1924,1,FALSE
9069,28524,375010.4095,3529.57075,1611831,20985685.92,1611831,1587.379226,13221.49158,38319160328,0.099675757,514032.1257,34607,391,3183,28702,17,9183,66784,1746844,4030,TRUE
252,385,3079.23005,197.2182252,12223,113738.76,12223,143.3745149,793.239841,18876455.14,0.384375167,251.6617822,1308,88,142,1359,17,582,1775,10798,1,TRUE
96,128,849.4601626,65.70702024,1386,10983.79575,1386,44.8282486,244.0950277,562128.88,0.073772921,7.517916778,329,10,59,270,17,209,197,1376,9,FALSE
236,355,2806.220926,221.6759063,10537,97970.96423,10537,130.9587985,748.6204651,13703104.12,0.117053889,198.0391195,674,81,158,627,17,678,960,9182,32,TRUE
283,506,4129.341729,234.2207825,7762,73150.29678,7762,85.52444871,855.1436448,6197795.86,0.636410098,96.77685553,847,59,154,747,17,605,1017,7340,3,TRUE
83,139,892.5055204,21.15812704,4035,32879.96702,4035,117.3783837,280.2380559,4103999.85,0.589417722,59.59252736,459,52,89,360,17,243,340,3667,1,FALSE
48,116,653.4406126,29.4763657,1449,10083.56614,1449,97.36971729,103.4752292,1013502.1,0.4446945,15.28860433,176,13,17,152,17,110,240,1412,6,TRUE
593,1184,10916.08763,369.6134774,39052,390254.0471,39052,313.0532776,1246.525492,129252321.3,0.052304321,1885.693834,2148,68,393,1689,17,1089,1961,40047,75,TRUE
224,401,3138.556679,223.7823621,11337,104062.9613,11337,159.1928072,652.7828749,16978694.38,0.625022219,256.1177283,832,24,119,909,17,676,825,11329,9,TRUE
309,486,4028.202495,121.4508771,15662,149462.9527,15662,168.1768404,889.7375349,24083465.47,0.330069527,387.3306537,1028,76,178,880,17,818,1073,15831,38,TRUE
17,26,110.3614967,23.35808159,227,1670.600909,227,21.03204616,79.29889187,35955.23,0.573324861,0.405771053,66,0,12,65,17,91,47,195,1,TRUE
417,648,5648.833419,267.8892019,19846,185631.9363,19846,245.2643132,756.8381673,50633947.61,0.278956945,702.5861754,1601,48,231,1347,17,574,1350,20608,14,TRUE
86,209,1349.515598,112.0874961,3287,28394.06379,3287,60.57678941,467.4328036,1699204.26,0.226190585,26.5502053,372,22,59,296,17,385,626,2544,1,FALSE
690,1471,13881.62616,382.4636514,70590,747003.8975,70590,375.8887797,1988.011886,274492947,0.034307716,4331.367694,3943,294,787,3189,17,1655,3594,70174,81,TRUE
1637,3428,36610.87958,416.0001505,151593,1672391.874,151593,598.3701069,2795.300648,897868850.1,0.667349499,15440.48422,5390,138,1264,5039,17,2312,5341,158549,482,TRUE
119,219,1516.859908,141.5762859,5874,51579.91985,5874,95.24634687,542.2151717,4753027.37,0.638462301,75.70442412,361,66,58,292,17,441,1301,4081,1,FALSE
3767,9195,109241.1261,653.7147932,453433,5540174.737,453433,779.5646883,7109.240792,3896075968,0.88774692,66626.63808,13797,1654,968,12656,17,4565,19045,407266,332,TRUE
167,297,2200.343879,168.1920247,5449,48919.58578,5449,85.77670682,570.1309908,3483708.43,0.956262943,64.84908203,505,47,89,458,17,540,556,4304,2,TRUE
153,295,2148.186801,115.8606951,3364,28507.22563,3364,74.1760829,384.1711534,2169933.24,0.851464853,32.75373849,524,20,96,396,17,317,391,2429,19,FALSE
267,410,3312.946028,253.2875074,7352,67212.3188,7352,98.90908537,680.5368312,6827949.29,0.820730504,102.3765362,972,34,176,669,17,583,1008,5858,4,TRUE
13,27,103.6123121,18.06904888,656,4120.546395,656,50.47045827,81.74538925,208411.99,0.402710825,3.426467155,79,9,12,66,17,94,65,545,0,FALSE
5111,8244,101573.3695,2971.202809,466749,5478963.602,466749,1121.129797,4886.020029,6699163334,0.353645259,94810.8639,17541,1025,2238,15659,17,3571,17313,428113,353,TRUE
323,623,5201.283581,165.5002323,20859,202577.1531,20859,202.0027245,1003.337861,42802666.83,0.029093733,631.4565715,1484,99,194,1087,17,953,1393,17935,12,TRUE
178,317,2377.283231,1.556190792,9614,81717.04997,9614,225.0152584,363.3980103,20762453.99,0.388552362,283.7695794,690,41,77,600,17,387,475,8628,40,FALSE
367,746,6364.168281,329.1430506,13234,124059.4082,13234,154.9840386,799.6918573,18491219.58,0.048805483,296.7221032,1222,73,167,1038,17,604,1232,12937,2,FALSE
7260,13421,172147.2679,5997.829673,387764,4099712.482,387764,1904.997295,2151.960063,8040705318,0.359935551,120529.4192,21888,3413,3048,18344,17,1697,42763,302838,96,TRUE
172,299,2227.879426,108.1167963,7148,64629.78013,7148,104.0863664,620.8950873,6948045.43,0.189242983,103.8287263,520,56,79,416,17,459,949,5765,2,FALSE
293,430,3531.940204,202.467351,13557,129031.2415,13557,147.8166708,874.3767527,19540870.36,0.010292615,293.6395062,885,55,160,780,17,684,1144,11458,14,FALSE
62,106,637.0990052,21.65072414,3812,31909.20452,3812,94.72109938,337.1935393,2803146.32,0.648384955,46.37830823,414,23,26,366,17,310,305,3371,7,TRUE
244,434,3449.870742,185.6494359,9532,89699.83259,9532,108.6078815,826.7791721,9692636.53,0.337682266,150.5365869,1145,124,245,907,17,636,1218,7461,15,TRUE
454,776,6858.228175,55.74961351,12340,109123.6052,12340,215.124091,507.875643,21765408.39,0.821073433,361.9837094,1452,79,178,1041,17,458,1204,10977,36,TRUE
177,355,2658.467576,159.663896,5871,53236.20457,5871,81.26866182,654.2864438,4714850.66,0.54344557,66.53282128,631,53,101,561,17,485,1025,5652,11,FALSE
505,824,7408.615152,449.2129674,36382,363531.6505,36382,290.2047149,1252.541097,111808278.7,0.355382174,1628.345323,1996,148,391,1691,17,1037,2305,33168,32,FALSE
659,1188,11133.9561,351.9028394,23220,217697.7901,23220,283.6132259,767.9005495,57091600.25,0.311455972,952.2781981,2601,13,320,1992,17,718,1444,22176,18,TRUE
226,387,3034.229437,236.3590896,10693,97209.57376,10693,151.1212653,643.4994823,14156140.33,0.513231946,226.614147,1326,13,224,990,17,605,1282,8359,35,TRUE
79,109,693.4158823,80.27909176,2370,19129.30176,2370,71.67104758,267.5929708,1381566.3,0.196415231,21.19152741,513,9,85,344,17,244,208,2174,2,FALSE
480,670,5976.52359,340.7465141,30163,290008.3687,30163,309.1723404,937.8712566,93304006.19,0.284190805,1383.665843,2448,166,475,1696,17,728,1947,27299,82,TRUE
782,37362,359096.7195,13545.13293,2078292,27327377.28,2078292,1867.027949,14635.29584,52698139937,0.068148946,787442.0245,4198,181,511,3536,17,8687,74648,1856063,6229,TRUE
259,31,256.5378652,0.162778999,4340,39187.07163,4340,60.03031796,652.7051575,2306910.94,0.056164572,36.48851887,395,46,79,401,17,431,877,3590,1,FALSE
174,379,2828.318528,93.70770339,11548,107449.165,11548,149.1234327,720.4937502,16245326.25,0.119162319,247.5826681,580,48,79,401,17,657,811,10444,8,TRUE
15942,43352,605231.508,2582.190432,2198130,28226563.6,2198130,2443.115274,11554.19795,66642302553,0.032834316,1064148.365,55162,343,8443,43882,17,7518,96912,2097696,6064,TRUE
451,588,5193.203354,313.4033759,18263,177723.2256,18263,170.8518173,1039.719749,32765009,0.684532437,468.7237557,1831,44,250,1347,17,838,1461,19225,37,TRUE
94,181,1192.935171,91.49106066,2915,25361.70075,2915,48.91883969,518.0322624,1242392.9,0.450353055,18.9664635,286,29,40,210,17,396,681,2141,1,FALSE
78,93,590.8278086,84.59350833,1664,13840.96624,1664,38.55402,358.3534862,539486.26,0.991081321,8.400943522,408,12,53,327,17,272,271,1329,1,FALSE
1569,3131,33248.15202,781.9661366,158371,1736444.447,158371,631.2846273,2750.894773,1031710771,0.55680737,16915.51997,5466,1343,891,5537,17,1779,11587,136547,91,TRUE
239,387,3065.536321,132.9581448,15423,139032.3249,15423,245.7799222,565.7146044,38862510.35,0.038861628,527.3897303,1056,28,238,799,17,522,1086,15517,45,TRUE
136,243,1729.340933,108.712451,4530,40718.79333,4530,68.15657165,596.5564341,2826447.24,0.55272075,43.01800146,482,22,63,466,17,552,568,3993,2,FALSE
183,298,2247.194252,123.0242846,4085,35371.80668,4085,80.46666691,439.0002937,2937064.7,0.210536358,44.1517641,401,17,83,317,17,415,428,3631,2,TRUE
4962,10339,126941.1402,2717.911546,319619,3471679.299,319619,1413.006762,2457.132937,4613545605,0.049227396,75693.51311,20293,162,3471,16489,17,1984,12939,298244,164,TRUE
66,114,695.1053237,65.31672787,849,6487.444914,849,32.36983731,199.9137147,204634.77,0.586347331,3.310937426,188,8,37,172,17,203,118,748,2,TRUE
820,1490,14432.10483,395.8014625,21847,198202.2968,21847,322.8216988,613.8976619,56641200.75,0.100556902,987.364026,1712,5,368,1870,17,565,1921,22455,46,FALSE
39,82,438.6883842,46.58714813,4890,40591.46937,4890,124.5166003,325.8541204,4140785.58,0.888557023,78.03126348,368,41,35,381,17,327,504,4050,7,FALSE
239,344,2725.799049,194.7900376,10168,96451.64665,10168,109.2445107,880.575826,10707073.25,0.917160295,163.0257153,1408,124,297,969,17,663,1181,9087,15,TRUE
67,96,588.4106515,66.46822197,2259,18054.51581,2259,69.00612996,262.2321486,1469585.54,0.503946312,19.19298078,403,2,47,290,17,222,331,1920,8,TRUE
411,759,6599.075884,319.3601003,19081,180317.8819,19081,213.6082385,844.6005907,37253634.46,0.292695038,594.151311,1235,60,141,1006,17,710,2033,17459,16,FALSE
490,859,7685.508628,277.6628834,25282,249406.0507,25282,216.1887483,1153.934195,54284558.52,0.90138518,831.9817588,1668,94,184,1915,17,874,2200,21538,86,TRUE
303,612,5053.065652,27.09120295,29073,272812.4918,29073,364.7727153,747.4778021,100368962.6,0.822734166,1536.521577,1301,72,145,1081,17,698,1045,27467,57,TRUE
47,66,372.1574531,23.05747596,3513,29520.54954,3513,77.18621049,381.9175571,2504473.09,0.522450661,35.26622711,450,61,25,440,17,282,569,3015,1,TRUE
786,1839,17697.82932,282.2193916,66722,665052.9638,66722,558.1031633,1191.465515,351724008.8,0.867615793,5729.06273,2362,113,462,2018,17,1046,2107,58167,111,TRUE
107,186,1260.654326,64.73361428,2199,18528.44561,2199,41.62412223,447.2700307,819741.03,0.678961908,11.69925831,343,31,49,253,17,307,589,1487,1,TRUE
904,1828,17961.10732,505.4275361,29144,289827.1634,29144,235.8835067,1230.250072,76858770.07,0.478741457,1053.625724,2560,55,460,2192,17,1036,2455,28279,38,TRUE
154,320,2332.63848,152.0686509,5311,47926.55898,5311,76.23173536,631.7610486,3488272.73,0.625222704,56.25980391,539,54,94,486,17,453,944,4291,3,FALSE
169,319,2368.28142,113.1031717,8045,75022.54879,8045,95.98685786,782.5829764,6847842.01,0.820960412,111.1697091,768,104,78,681,17,591,1064,7214,12,TRUE
78,144,911.3833217,50.75624881,3261,27576.27669,3261,71.01225221,389.9965648,1897965.59,0.119461094,30.18530955,575,44,49,533,17,338,500,3294,9,TRUE
55,64,375.7883814,64.27129162,1491,11779.33376,1491,50.39198725,233.4828087,540778.97,0.936464313,9.12648164,260,20,56,225,17,208,158,1249,0,TRUE
1170,1900,19375.54864,620.2374876,33179,323063.5577,33179,310.3169965,1041.44404,112088847.8,0.730538541,1547.003961,3234,52,449,2478,17,776,2977,31970,42,TRUE
840,1535,14921.08112,562.3599657,45942,454318.5317,45942,396.2281692,1146.300886,169875661.7,0.024758907,2778.510018,2788,109,485,2659,17,856,2344,44293,22,TRUE
182,250,1884.456455,135.0902935,5123,45691.06435,5123,79.32799292,578.7510502,3814849.69,0.067192006,55.65375353,475,53,93,459,17,466,812,4348,4,TRUE
146,385,2775.27228,38.13458394,4950,40507.0475,4950,145.2713357,278.7096699,5789277.52,0.223602016,90.68345558,416,17,47,317,17,301,290,4926,48,FALSE
53,87,504.057,50.89163875,1848,14293.54622,1848,67.34893922,211.9861462,1114928.69,0.815272982,14.90604732,264,18,63,195,17,196,304,1560,0,FALSE
42,82,447.5623461,42.63118044,1305,10372.80541,1305,41.19434798,253.2220118,434522.01,0.98066157,6.649555245,223,35,76,165,17,206,207,1186,0,FALSE
222,385,3008.644524,140.1540544,9118,84685.23044,9118,114.3369951,741.2710014,8472509.63,0.717444099,149.3101309,649,69,93,504,17,597,955,7765,22,TRUE
102,208,1394.536896,99.11321549,3419,29755.53571,3419,57.81358877,514.7759647,1812993.96,0.280412708,26.64449702,348,45,53,276,17,453,619,2458,1,TRUE
250,467,3727.987045,126.1479602,9735,91443.78923,9735,111.826883,817.3691569,10998261.53,0.441609748,157.6776265,860,63,125,785,17,654,1101,8666,21,FALSE
150,13357,96562.56007,3624.730838,804004,9843585.513,804004,1352.034093,7279.026573,12626235429,0.216286005,205421.6994,870,165,142,736,17,4733,31977,753255,2379,TRUE
65,96,584.1696779,1.719731597,1895,14579.32701,1895,76.64680229,190.7813623,1298367.6,0.451667307,17.1080978,203,4,32,165,17,196,152,1684,7,TRUE
191,363,2758.184093,144.6177636,5182,47236.58398,5182,68.79859681,687.925313,3033161.1,0.326773732,50.03649256,609,62,87,477,17,482,738,4219,9,TRUE
6958,18969,242141.7486,89.3444183,1087292,13752727.6,1087292,1387.620817,9911.37602,16225912653,0.553855665,294493.4419,27370,332,2108,26190,17,6236,46596,1032490,2149,TRUE
9796,22667,300531.824,62.05090954,1137170,14643032.54,1137170,1238.193967,11827.61648,21330766321,0.755789825,279766.0954,37922,122,3827,31480,17,7208,44816,1253112,2260,FALSE
190,428,3247.468056,199.8622935,6435,60503.89979,6435,70.64439491,862.1273402,3665210.53,0.16092521,65.60741744,661,66,120,555,17,657,912,6136,6,FALSE
78,161,1018.235159,42.8985388,1888,14189.78091,1888,87.77659013,161.831209,1253849.97,0.857248373,19.04686199,241,12,15,234,17,164,172,1763,14,FALSE
518,980,8845.48893,197.2714463,39432,398722.6608,39432,290.9794391,1370.64528,126783179.6,0.986362149,1790.014846,1815,299,343,1826,17,932,2067,34775,78,TRUE
228,380,2984.331095,161.6173023,6402,56414.08402,6402,111.3281039,507.5673224,5820696.23,0.594336081,96.90733676,604,24,95,435,17,432,713,4927,2,TRUE
1005,3029,30218.12875,616.7423263,153274,1650504.094,153274,725.2765167,2275.978981,1179553078,0.567379498,18471.9527,4153,101,704,3025,17,1682,5377,159149,425,TRUE
160,331,2430.880128,118.4851466,6352,57114.51592,6352,94.54535003,606.2406088,5725353.15,0.749882139,82.97005114,524,55,68,447,17,535,966,5425,7,FALSE
3033,12430,143783.5317,2855.157573,557736,6583813.841,557736,1258.925407,5229.127524,8805965732,0.69596909,127917.7393,8271,248,1307,7114,17,3363,34966,547316,3181,TRUE
34,68,351.034936,35.54753666,1502,12023.6118,1502,44.4138112,270.7259317,628146.7,0.979389669,7.991291654,227,31,42,196,17,209,229,1305,0,FALSE
305,1211,10002.2305,431.6643142,25369,243606.3549,25369,275.7765395,883.170486,60062463.37,0.82853499,1037.033721,1416,63,182,1092,17,660,765,26701,4,FALSE
116,230,1584.19361,122.4399687,4120,36630.58187,4120,64.3497544,569.8999108,2703372.9,0.526707318,36.43012363,342,31,71,280,17,469,729,3739,2,FALSE
584,1230,11312.67403,447.4117953,26007,265358.6223,26007,175.3495553,1512.466635,50878989.47,0.905037718,718.4318174,2003,128,343,1815,17,1209,2365,22439,19,TRUE
295,533,4381.240991,199.9117895,21396,203268.0436,21396,243.6841955,834.6905688,43011303.31,0.300829507,763.6773224,1271,50,194,1000,17,719,1226,24244,7,TRUE
73912,195384,3160063.399,926.0902915,9688148,126677177.3,9688148,9208.809765,13756.19779,1.24867E+12,0.196955836,18002256.11,256893,5195,32297,231568,17,7677,346032,10041959,21132,TRUE
3361,6543,76660.83207,79.89508786,243374,2634147.845,243374,1106.451329,2381.27459,3218974758,0.462650035,44970.01491,10873,284,2182,9918,17,2105,8501,227650,984,TRUE
706,1228,11630.67145,310.7995459,28603,283300.8169,28603,245.2253239,1156.410925,75008571.39,0.222398158,1071.085164,2776,44,408,1812,17,854,1381,29081,7,TRUE
1013,2085,20827.49691,313.2628736,72761,754194.5562,72761,429.9213805,1754.331556,327720097.7,0.728222645,5002.823571,3910,265,665,3408,17,1371,6404,63285,196,TRUE
77,168,1059.086925,78.84189389,2445,20970.95318,2445,42.63269032,489.072947,966701.87,0.671144261,13.88308884,285,27,40,249,17,402,647,2031,1,FALSE
244,444,3529.178115,251.9110239,22573,209188.4637,22573,305.2858441,685.702468,62086009.72,0.534950062,985.0273901,2191,78,404,1752,17,677,953,23571,5,TRUE
12853,31864,434951.4351,3124.377702,1848388,23734389.18,1848388,2062.602975,11506.57356,40285518508,0.334334853,755517.3018,50191,413,5137,46484,17,7399,65419,2054600,5194,TRUE
146,297,2142.567719,40.60857031,7422,67908.9541,7422,103.86358,653.746338,6656723.15,0.119110937,108.6513708,866,107,138,643,17,468,753,7110,9,TRUE
471,875,7778.514927,390.4714169,18398,176992.6227,18398,189.5822701,934.023365,31171173.72,0.107166088,517.6644479,1138,30,196,1124,17,774,1423,15244,7,TRUE
635,1561,14543.17716,761.1917265,26461,239701.6012,26461,367.2056154,652.3563459,76463901.69,0.355933638,1359.026931,2771,164,470,1850,17,469,4184,26500,5,TRUE
166,311,2301.012303,151.4900007,4903,44538.96858,4903,64.61241295,687.4937847,2686184.88,0.785780123,44.64692686,459,64,95,421,17,528,1010,3642,2,FALSE
9009,25585,336127.1521,70.81589412,4153237,56499579.36,4153237,2798.791565,20187.32987,1.30952E+11,0.120277738,2440262.854,34554,160,3023,31612,17,11656,60210,4528263,1805,FALSE
172,276,2057.075337,178.9453705,6473,58797.78261,6473,90.56616848,650.8240359,5453271.67,0.282625294,81.94750598,638,36,114,547,17,576,911,4865,1,TRUE
164,274,2023.326801,145.8047433,5837,52823.89594,5837,82.40340335,640.3836158,4585497.7,0.053186374,67.044327,522,51,108,390,17,477,890,5060,2,TRUE
58,89,527.2182896,42.58572015,1984,15548.32705,1984,71.78797357,216.2389193,918448,0.351544354,17.24859589,282,4,42,217,17,180,210,1975,7,FALSE
5814,13295,166270.673,5.389479813,717748,8939626.942,717748,1044.731493,8556.771743,7744451327,0.780653584,144131.0535,23636,162,2021,22852,17,5329,27305,652980,1106,TRUE
20,47,207.4525486,29.80185402,1039,7696.99785,1039,50.86157996,151.3116347,400826.45,0.548177132,5.963751425,112,13,26,107,17,140,126,985,1,TRUE
168,255,1892.43326,156.6887496,4832,42369.50044,4832,81.60409179,518.6921178,3631432.7,0.277281348,53.5628995,520,54,118,414,17,406,896,4179,2,TRUE
853,1560,15198.52341,818.9702032,45676,456769.9128,45676,361.825897,1263.2047,156320100.3,0.246638764,2549.19252,2694,111,500,2609,17,999,3158,45548,28,FALSE
95,147,972.33863,105.2041377,5985,54253.41811,5985,87.59524862,619.7594529,4894431.15,0.105444899,73.4474752,801,70,159,529,17,523,710,5735,5,TRUE
275,17291,140122.0528,15916.32814,835241,9898099.916,835241,1856.056716,5333.198097,17521754914,0.002178767,283499.2704,875,61,175,734,17,4060,32764,844600,2924,TRUE
243,448,3558.240814,160.3323428,8735,79304.07855,8735,116.8589424,678.3851501,9402891.14,0.601735792,143.2655524,833,37,95,715,17,533,1685,7831,1,TRUE
787,1408,13554.88973,438.5859029,61726,644226.9248,61726,362.8574478,1775.378438,222616335,0.777749219,3607.582433,4003,432,721,3194,17,1425,3051,65043,36,TRUE
80,109,695.4120904,55.23547109,1595,13054.89216,1595,43.61834855,299.8304834,610107.28,0.966507988,8.933583372,262,14,53,191,17,265,178,1440,1,TRUE
